sentiment,text
positive,Finally almost home 
positive,it worked! Now i have this feeling that i might have to sleep outside... 
positive,"@point_moot Odd, I was just listening to the scotch_mist version of &quot;15 Step&quot; when you replied. "
positive,@shanzer22 i know right 
positive,So far kinda really liking Espresso over Dreamweaver. Handcoding html/css ftw 
positive,"@KnightOwl89 Sounds good,  I wish i could have done it but I'm determined to find them in the park. They better be in there!"
positive,aaaaahhhh.... finally done. next stop zippy's. 
positive,"@WeTheTRAVIS &quot;Don't Speak Liar&quot; is my favorite of your songs, I'm looking forward to hearing it in Orlando  Get well soon!  ((((hugs))))"
positive,"@StacieLane Oh...well, never mind then.  lol But what if a guy you really liked had a mama like that?"
positive,Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! 
positive,@kylefox No problem. Let me know if you know of anyone who's looking to get into photography and may be interested. 
positive,@JonathanRKnight  I totally agree!!! why r we limited on what we need to speak out about- i need more than 140! lol its sooo random 
positive,@MerCleve go to sleep. I hope u pee on yourself in the middle of the night.  I'd hate to have to beat u on the golf course tomorrow. 
positive,"Nooning The Wedding and Old Man Sharted and throwing moon pies as we venture to Macon, Georgia "
positive,Sent an email to one of my undergraduate professors - she replied back saying I made her day 
positive,"@RyanStar  Hey Ryan, just thought I'd say that u put on a great show in Radford Sunday night, &amp; I'm so glad I got to meet you! "
positive,@spencerordonez although we have lot work to do and cannot wait to start this project 
positive,Karaokï¿½ @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO 
positive,"@GABBYiSACTiVE mmmmmm coffee please, LOL "
positive,And so a down day on the market...happy my stocks held up 
positive,@garyphayes I don't know what I want. If you search SilkCharm Chocolate you'll see the recommendations... crowdsourced chocolate 
positive,im going to danniis party nd im gona dress up as a giant duck  yaay!!
positive,@emmajapan Congrats on being so quick for your double pass. Pls email your details to sales@fashionpalette.com.au to claim your tix. 
positive,@LisaNoelRuocco oh and i like your new hair too. i think it really suits you. 
positive,leave approved! europe here i come  thanks singapore airlines for the cheap flights 
positive,@starrkissed hope you feel better  J
positive,@KittyBuffieKat  I havent but since you turned me on to it..I will  all of them! http://bit.ly/dRsN8
positive,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! "
positive,@dhollings Your TwitterTips bar runs like a dream on FF 3.0.8 
positive,night twittys! i hope to dream of  johnny depp again 
positive,@Mgpotter You're cute 
positive,looooong day finally come to an end. as long as the bebes stay asleep. haha  bring on tomorrow!! B-)
positive,@KingdomGuard @hothobolover I guess we will make him have guest appearance in ours then 
positive,"@aiorselvar A brand spanking new Aior, to boot "
positive,http://twitpic.com/2y3cc - new baawwnggggg!  but no green. sigh.
positive,signing off now  ttual
positive,@poptopvw Cool arent they? I love them  Makes life so easy!
positive,i fell of the tredmill today in sport 
positive,Look closely at the sign   ?
positive,"going to the sunshine coast on Thursday  should be pretty awesome, i can update my tan "
positive,@Cookcj I love reading your tweets but it would be nice to see your lovely mug when I read them. Where's your picture? 
positive,"Packing, then airport off to Alaska  Please don't lose my luggage AlaskaAir!!!"
positive,"@ryuuenx no the other guys you mentioned, haha  its cool ive been posting up random stuff for the past hour&amp; been getting a kick out of it"
positive,"@SilkCharm re: #nbn as someone already said, does fiber to the home mean we will all at least be regular now "
positive,My Chumby blasting 80's tunes....good times.  http://www.matthartley.com/chumby.html
positive,@privarma I hope the Rupee symbol won't look like the &quot;R&quot; they use in Reliance 
positive,@jenniferg07 it is all in good fun we know you don't want to kiss a girl. 
positive,@OfficialJagex you could use twitter to give us more info about MechScape o.0 Please 
positive,listening to then by Brad Paisley! 
positive,@ashleeadams doesn't make you look fat at all man. Good photo. 
positive,"almost late for work had ten minutes to get ready, the lack of sleep had it's consequences. factory on friday. beachbar on sunday "
positive,"@joycekim haha, I have not told him yet. "
positive,@heidimontag I think that it's going to be a good season 
positive,"well in that case, you know what i mean, hahaha i love a good...whatever role you decide to take on. "
positive,@row_13 www.Raideil.com has great hosting. I don't know about domain but you should check them out. 
positive,losing time 
positive,people amaze me 
positive,hit up my myspace - im goin to sleep tho so peace. www.myspace.com/dxckinyamouth 
positive,@lvesckmelody .......i  watched the previews that they've been playing way too much.... it looks really bad!! Stop watching it.   haha ...
positive,Four more days till i get to see the girlfriend 
positive,"I'm too much of a twitter lurk to use this. I will anyway, though. "
positive,"@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! "
positive,"WOAH! Have never been so stoked, Ive just found out a way to move to London next year instead of in three  Im so happpy."
positive,Home just in time for Chelsea Lately 
positive,@jlsbby http://twitpic.com/2y0fo - cutest dog ever  what's his name?
positive,"I was watching Pride and Prejudice, one of the  best movies ever, I love this movie! and the book too "
positive,"Up early again. Work today, off tomorrow, course Thursday, off Friday. So not so bad! "
positive,@arlenecd OH ISH!!! I WAS JUST KIDDING!!! WHERE IN CALI IS THIS @?!?!? 
positive,@Starrbby when u move back to jersey its gonna be better 
positive,@JonathanRKnight You tweet while I'm doing a newscast or while I'm sleeping...I can't win! I'm glad u had a fantastic show...sleep well 
positive,@jerimee It's over...thankfully 
positive,talking to william 
positive,@heidimontag Great episodes.  Didnt know there would be two!
positive,"Trying something new.  New job, new hopes, dreams.... "
positive,"@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  "
positive,will eat lunch  http://plurk.com/p/mztfi
positive,@dezine it's also amusing how many people who DID complain about Bush's spending are suddenly supportive of Obama's!  #tlot
positive,"@GinaDeAngelo ha, definitely not vegan. I'm drinking it, still alive too. All is well "
positive,going to sleep! twitter has been on drugs today. Nighty night! 
positive,"@stonedi Awww, you're so sweet. Thank you for the compliment "
positive,of course he makes me feel better 
positive,Back from school. NO MORE SCHOOL FOR TWO WEEKS 
positive,goodnight all &lt;3 goin to bed gotta get up early and get the fuck out of town tomorrow  canada here  I come
positive,@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash 
positive,Is lying in bed with a babe 
positive,Still up. Playin cards with the girls. 
positive,@chictopia Let me know what you think- I have a long list of other great designers 
positive,@araza13 it could have been one of those miniatures 
positive,@JonathanRKnight  Iwas thinking same thing..night all!! 
positive,"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you "
positive,@JonathanRKnight or are you a Mac?  then you could do anything! 
positive,@rashmid congratulations!! tht makes a lot of us very very happy. 
positive,@colorofviolence yay  i'm happy for you guys....now hurry up and spit out the next one 
positive,"@comeagainjen if you dont, neither do i "
positive,"@nicolerichie absolutely, my sister used to pretend she was Anne! "
positive,Just installed twitterberry on my blackberry bold 
positive,Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ
positive,...Sweet Dreams!! 
positive,"Night, Tweeties...see y'all tomorrow!  "
positive,SHAZZAM - Vivvid is 78!  Go Wemb 
positive,@dwsmillionthhug I made it in time. Just giving you a hard time 
positive,Elvis isn't dead he just took home &quot;quote! MIB 
positive,@deepbluesealove I was never an early morning person so I really didnt have anything to get over 
positive,"@DefyGravity81 damn B, espanol and francais? you are one talented lady "
positive,Is making bad decisions 
positive,Dan leapt out of bed to take pictures of the lake. Snow on the ground but warm in the low morning sun. Bacon time 
positive,Good Knight Jonathan!  
positive,"@nicolerichie YES! lol...when you live in canada, anne part of your childhood. I grew up with all the books and tv series "
positive,@nick_carter http://fanclub.backstreetboys.com/chat.php  ? is not crazy! we're like 3 persons there! lol
positive,Misses his nephew/godson. Come back to me Mr. Malachi. 
positive,NOT LONG until our site goes on line  4 more hours to go 
positive,@lifechangingliv that is so not nice... Just remember that its your bed i'll be peeing in! enjoy sleeping in the chair... 
positive,@JonathanRKnight hope the highway is a smooth one! 
positive,@dorkas426 i totally took the change of scenery. it was great. 
positive,"@therealnph Hey NPH, whats up with all the strippers you're following? "
positive,@mydesire thanks  next time I shall be better prepared LOL
positive,Now we just need to get Yvonne a blackberry and a twitter account 
positive,"Friend just asked me to be his Best Man. Guess that means a trip to Twin Falls, ID next year  What are the responsibilities of a Best Man?"
positive,@TerriCook I have the same problem here .... but with rabbits   #blib
positive,@GGGKeri completely agree...Fallout Boy = amazing 
positive,Dang. Heroes and The Hills amazed me tonight!  off to do more studying!
positive,new to this omg 
positive,"stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. "
positive,"@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me "
positive,"received my bday parcel from home! n now i can hav my tang hun, mee sua, udong mee, ligo raisin, ba hu...... "
positive,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd  "
positive,@ChoChoMojo  Goodnight Miss Q  you take care  
positive,Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh 
positive,I feel so free  watching FRIENDS my favorite show!
positive,"Whatta mess! We should have won this! Anyways, not bad after all! We won another series abroad. "
positive,TODAY is THE day  Canï¿½t wait to see you Jacqui   Canï¿½t stop singing lady gagaï¿½s poker face. itï¿½s addictive xD. Last day of school today!
positive,Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.
positive, now I'm happy 
positive,@jaredleto trying to survive this day although Im alone at the office this week. Any suggestions from your side to brighten my day?  Thnx.
positive,@feh1325 Next you'll be using glue stick as chapstick 
positive,@Kjonge GEFELICIDINGEST!!! 
positive,@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. 
positive,@rentan It can only happen to you. 
positive,@bonnie_klide  I just think the cab ride through Sofia and the walk to class will be the most interesting part.  
positive,@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. 
positive,"@trentvanegas twitter ain't broke, Trent, they got plenty of dough "
positive,got my beta code of bumptop need to find a machine to run it  #bumptop
positive,"just said bye to Rose. :/ On the upside, we've been together for eleven months. "
positive,@tweeterdiva I only have one for now... I'd love to have a herd someday! 
positive,@Tammi_LA Miss you! When are you free this week??  Can we do Yuri or something?
positive,@briandavidz - I actually want to go to disney. we'll see if i have time 
positive,"@heidimontag Glad I could do my part! 1/185k worth...If you'd like to help me Conquer Twitter, I'd be grateful @jazf or http://jazf.com "
positive,@contactnaveen this is gr8 news indeed 
positive,@MaraBG Goodnight I've enjoyed getting to know you too. Twitter you later 
positive,listening to dashboard &quot;ghost of a good thing&quot; mannn definitely takes me down memory lane  good night kids
positive,23 or 24ï¿½C possible today. Nice 
positive,"ready for nice weather, day drinking &amp; not to ever be a student again "
positive,"@nick_carter you are my IDOL, i love you!  you should reply to me.. &lt;3"
positive,"Holy he'll, just had an epic Aporto burger with epic amounts of chilli sauce "
positive,Going mimis with thoughts of Shick and Gavin DeGraw songs dancing in my head. 
positive,@Lucky_Kristin  do you need any cookies?  I can get you some.   #girlguidecookies
positive,heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3
positive,"@hwaiting oh it's a random game lol im addicted with that, don't be afraid, join and be my pupil "
positive,"haha, jeffree star's comment to me didnt make since but i still luv him. i am like wide awake and freezing! listening to lady gaga "
positive,@PrincessSuperC Hey Cici sweetheart! Just wanted to let u know I luv u! OH! and will the mixtape drop soon? FANTASY RIDE MAY 5TH!!!!  
positive,I think im in love 
positive,"By the way... I never imagined that I'd have 111 followers. Thank you all, even the robots "
positive,"my body's aching to rest, my mind's so freakin alert, my brain can't absorb a damn thing. but i must endure............ sike. gnite "
positive,"@paulfeig the internet blows my mind everyday, the way nothing else can! "
positive,@WBPodcast Hells to the no.  I only room with @demmalition.  
positive,Just saw Sunshine Cleaning. I love Amy Adams 
positive,Maybe if I jus listen to hawaiian music everyday my life will be more relaxing haha no? (via @lisakimfleming)worked for me 
positive,@hzell good luck!!!! 
positive,@JamesDeen you are my own personal Jeepers 
positive,"@hassox no, but that sounds like a good idea, steve. "
positive,"@OkieAnnie It's never too late!  Thanks! It was hard, so hard, to concentrate on taking screencaps"
positive,@RobGrimes whats gooooood 
positive,@dsiegel99 now if i could get to san diego the same night i could celebrate it twice lol thanks 
positive,Lets Drop ..Ich hatte gerade Kï¿½se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbvlwt
positive,I'm having a conversation with my bro via twitter/fb and he's only in the next room 
positive,@heidimontag hi  I'm new to twitter 
positive,Gratitude is a great multiplier. Giving thanks and appreciating all we have opens doors for us to have more. 
positive,Yay tomorrow i get to do today all over again! 
positive,"should be in bed, but whatever "
positive,come back 
positive,Mmmm.. Page France.. If you don't know them.. you should   lyrical brilliance
positive,"@ThePartyScene  &quot;you dream in black and white, i dream in vivid lights.&quot;"
positive,hanging out with biology til 4am woo  !
positive,"@ballookey Recoil pal? I'm a guy like me!  I will grab this up online tomorrow, currently texting from bed like a moron."
positive,at work - listening to punk rock &amp; about to eat face cake - life is a mad lil drug 
positive,Ok so I lied... Late night cravings and George Lopez got the best of me. Lol. So much for community service tomorrow 
positive,@mistygirlph - hehehe. that was my halloween costume  we only have Friday off. flying to hk
positive,@NLPride08 oh alright 
positive,"@shannonelizab Happy Anniversary! As promised, here is your present from all of us at DSFF.  http://www.youtube.com/watch?v=mp1JzFFLMS0"
positive,@jamiegirl9 you silly goose...taking the cleveland browns to the superbowl eh?  i'm rootin for ya! 
positive,@daygan Wow! This Ubuntu feature is really cool  ?? again! Got More??
positive,@VampireBill  Goodnight and take care 
positive,@fromGGwithLove we shud go see obsesses 
positive,@derherr: thanks for the heads-up. Will follow and judge. 
positive,Tomorrow is my friday!  +it's a late day for me. Thank goodness. 
positive,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
positive,@mikeexists waiting for your call 
positive,@nicolerichie only one of the best sappy love stories ever 
positive,haz her gown ordered today.  and dropped boogie off to the airport.  and now.. laundry galore is to be continued.
positive,hanging out with Emily. I love her. She's wonderful. 
positive,"@Bokul lol... that was a jhoke right ?? Get OpenOffice. Free to download and use  - No cracks, no piracy. Makes M$'s life hell"
positive,Watching Paranormal State.Pretty interesting 
positive,@Msdebramaye I heard about that contest! Congrats girl!! 
positive,@frankiekillsyo chocolate chip waffles 
positive,@julieand break out your Bible and share some scripture...its what I do!! 
positive,UNC!!! NCAA Champs!! Franklin St.: I WAS THERE!! WILD AND CRAZY!!!!!! Nothing like it...EVER 
positive,@arhi cred ca ai dreptate 
positive,@Mpits its super easy lol I wish everyone would jump on the bandwagon 
positive,@Devious_D We're open Thursday - Sunday and I'm at the shop Sat and Sun! Come in Saturday  DONT GET TOO DRUNK!! LOL
positive,"@Shantymanfan I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? "
positive,@FallenStar1 YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy 
positive,@viaHourt ahhh i see i see.  im in bed watching ugly betty  lol
positive,"@arielbh Hope I'm not too late.. anywat, Good luck "
positive,@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo
positive,Morning mates 
positive,TODAAAAAY! Let's show Nottingham how things are done! 
positive,@arataka yay!  you found them!!!  
positive,@zinedistro Your welcome. Looking forward to the event!!  Not long until May 1 now....
positive,@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. 
positive,standing in the richardson office changing a backup tape... I'm such a work-a-holic! 
positive,@ work and then &quot;school&quot;..... 
positive,@thalovebug 
positive,injected with office coffee 
positive,"@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?"
positive,"@yannionline I wonder who directed, there's definitely an ipod commercial in their future. "
positive,@nanalipzz89 Hiya Tudy  How are you sweetie?
positive,@Jenniferlaurenh I miss you. You were my first follower. &lt;3 We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. 
positive,@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. 
positive,@heidimontag FKN FAKE THATS WHAT BUT I FUKIN LUV U  AND LAUREN IS SUCH A BITCH.
positive,"@Akelaa Hi sweet heart .. science &amp; cookies go hand in hand   What tweetup, hon?"
positive,"@mackmaine just checkin in with you, Saying hello. "
positive,working into the wee hours 
positive,"Nice, my contract was extended for another month "
positive,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd   (via @dezignMusings)"
positive,"Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o"
positive,waking up with my nespresso 
positive,"@Jeff_Sparxxx well in that case, you know what i mean hahaha. i love a good __________. (fill in the blank with the role of your choice.) "
positive,Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel 
positive,@fourzoas Good night! 
positive,@comeagainjen Which two people?? 
positive,@jeanchia you're welcome dearie!  voted already! goodluck!
positive,"Exhausted. Even so, my bed is super comfy/cuddly  Overall: content."
positive,"@josesosa Ah, typical adolescent boy. It's ok, son. You'll see better days. "
positive,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
positive,@dangersqueezit I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... 
positive,@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !! 
positive,@DanniAsheOnline Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! 
positive,@nick_carter Your weird. The end. 
positive,@NEEFFRESH DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU 
positive,"Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something"
positive,"@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. "
positive,i... just belted 'a dark congregation' for no reason. think i got back at my upstairs neighbors for the sound system 
positive,"@Laura_McAuliffe errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol."
positive,"i just finished doing my nails, they are electric blue "
positive,GOOD MORNING MY LADYS and Jon lol! 
positive,busy @ PPUKM with Dr Yamin..  http://irc.jombuatduit.net
positive,Tired as ever! Ready for bed! 
positive,@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite
positive,@brettbodine I'd email 'em back TMI 
positive,WOKE UP 
positive,@hiphopnonstoptv  That's a lot of people for sure!
positive,@saratoga  thanks for the LP endorsement 
positive,@kmacable...you're sweet...yea I'm ok! 
positive,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
positive,@nimbupani cos it's longer and therefore harder to spat that out? 
positive,http://twitpic.com/2y3ln - thank you 
positive,@aikabelle LOL yeah at least if you're watching that stuff... Don't tell anybody 
positive,@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU
positive,@officialTila I want some steak and milk. 
positive,"@daNanner Yeah, just finished #castle.  Was pretty good. "
positive,"@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though."
positive,im watching stomp the yard  mann i love that movie :]
positive,@DrSecret Nice to meet you too buddy 
positive,the best way to succeed is to make all the right mistakes 
positive,alirght folks! time for bed. catchya tomorrow 
positive,cant wait for the hillssssss ! 
positive,"@Matt8U me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. "
positive,@nateflynn go to twin peaks &amp; check out the view of SF    don't forget your jackets/hoodies!
positive,"@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. "
positive,The train is travelling at a speed that will get me to the gym before work 
positive,"@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00"
positive,brb going to Ireland 
positive,"Okay, I'm good.  *counts to 10*"
positive,Late night shower. Refreshing 
positive,"is feeling a little cold, but very very happy about being back home again "
positive,is thinking big v twin 
positive,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*
positive,@danzero  so... could you spoiler me? 
positive,just an hour and 25mins left of work and then jo and i are hitting the gym 
positive,"goddamn you Danny, i started your video then realize its 11 fucking minutes, I WANNA GO TO BED!!! lol i do love his Video Diaries though! "
positive,Good morning dudes! Another day full of sunshine  but classes will take until 4pm :-/ but I don't give a shit. BBQ this eve :-D
positive,lol at dion putting eyedrops in his eyes 
positive,@rosekimknits Thanks  Now I need to find a real excuse to not splurge on yarn.
positive,Good morning everyone! 
positive,"@xallthatjazzx The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. "
positive,"@hiannie Tiger is great, love the voice "
positive,@DChetty I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! 
positive,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! 
positive,"@blueargon I lived the first handful of years of my life in Jacksonville, NC "
positive,is home from work 
positive,"@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) "
positive,@Jnez How are the kitties/kiddies? 
positive,@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations 
positive,@lockbox EC year is nicer and you can stay up til 2am only if you prefer 
positive,@tweeterdiva already did! 
positive,i drew a cute baby zebra i think he is my favorite so far 
positive,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips 
positive,Hamu is on my tour tm!!!! I'm excited 
positive,"http://twitpic.com/2y3pg Not what I need for my current project, but THIS is ONE FUN &amp; FUNKY FONT! "
positive,making dinner with my son 
positive,@rachhiiee_ jenny knows i love er. 
positive,@McCainBlogette Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  
positive,@TissieTC I agree with you!.. @nick_carter doesnt love us as much as @brian_littrell does  ? cuz he comes and visit us at fanclub chat!
positive,@ty_fed u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
positive,"@Jon_Favreau &quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! "
positive,"@socalgurl83 LOL nice, thanks for translating "
positive,@chanc Can't wait to see you in 4 sleeps and 3 days! 
positive,Good morning everyone 
positive,@tipsen5537 i should've clarified...why can't everything just work *for me* 
positive,@JACATRENICH there ya go silly boy. nice job 
positive,@JoeandJesse awesome!!! see you there!! 
positive,@lspearmanii @milagro88 @dmf71 @paulmason10538 @mauibeech @gunka @maczter @ThankTank  #Gratitude
positive,"@Dr_Alli Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. "
positive,@jonnylawchicago...I appreciate the recs 
positive,@davekim volunteer for the hunch beta invite... 
positive,@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint 
positive,Training course today so just hope to stay awake through it 
positive,@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? 
positive,"@MissGoogle Dubai to Montreal, not a big relocation shock is it ? "
positive,YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND 
positive,"@SinnamonS damn, I guess I'll be up for it afterall...for awhile anyway "
positive,@lightinthesky wow. enjoy! 
positive,@nicefaceMITCHIE girllllll you know 
positive,@lynj65 Thanks for the encouragement! 
positive,@vene2ia I know...what a crazy world! 
positive,Mmmmmm shower and cozy bed. Soooo nice after this long day 
positive,mock + documentary=mockumentary  
positive,I have this strange desire to go to confession!!!!! 
positive,@i_reporter answer sent in dm. try it 
positive,"@brooklynunion cuz ur 3pm is my 9am and Id be either asleep or airport- bound...  Ima sneak sum'n special in 4u, tho ;-)"
positive,@littrellfans Its all good. Just figured you would like to know. 
positive,@nicolerichie Yea I remember it 
positive,@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
positive,"@mileycyrus  milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya ."
positive,Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training 
positive,Mackie Manhattan is in the building 
positive,just got TwitterFox.... so excited! 
positive,http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing 
positive,It's a brand new day  Dr. Horrible is AWESOME!!! http://www.hulu.com/watch/28343/dr-horribles-sing-along-blog#s-p1-st-i0
positive,ahhhh time to feed the tribe lol chicken casserole with veg yummo 
positive,"@RobKardashian Rob, Your my fav Kardashian, Please say Hi to me "
positive,@hanlly That was a cool blink song. 
positive,@ShawnORourke lol tru dat! thanks bro! 
positive,I got sunburn today haha. i was outside the wholeee day SKATINGGG 
positive,@dmf71 rrrrrr you so very sweet a big hi to you!!!!!!! 
positive,@Katnkyeri MAD RESPECT to you! 
positive,For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
positive,loves spending time with a newborn... i love you zoe!   so happy you joined us early!
positive,@FrankSchuil IRL is way more user friendly in my opinion 
positive,@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.
positive,@juliaroy you are just a tumbling fool. Love it. 
positive,@triplejHack true off to the #startrekmovie world premiere soonish. enjoy talking about supa-fast interwebs with conroy 
positive,"hehe, I'm such a dork, but I like my hat anyway.  "
positive,Good morning Twitt-dudes for all around the world 
positive,"@Staci_Marie I have to go outside to smoke, so I do that all the time. I live next door to a bar so the sounds aren't always soothing lol "
positive,@JonathanRKnight Yay...Jon is an activist too!  Wooho...
positive,@JoeyLibetta Been better. Sore throat and sniffles today. You well? 
positive,done with all preparation... starting revision now..  i have my signals ans systems exam today .. wish me luck people.... 
positive,@flamingindigo @natalielim click mouse! hahaha... i dont work with mice. 
positive,Thanks to my new followers! 
positive,can't wait for ball season to start in 3 weeks!  Getting my ball equipment home this week 
positive,@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa 
positive,Fun sight: A biker got sandwiched bettwen two cars in high speed..Did he die?NO! he just stod up with his sigaret still firm in his moth! 
positive,"Had an interesting, really random day... I'm glad my friends have found it hilarious... keeps me goinig. "
positive,@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol 
positive,@dk_emmanuel Solomon was supposed to be wise - but 3000 wives - I'm thinking not 
positive,Bad day today just bad but loved seeing sancha again 
positive,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan..."
positive,had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!
positive,Pray for my friend @growline late work...pray it all goes well...with energy from our Lord!!  God is Good! #worldprayer
positive,@KesavaReddy  mba is good for learning tools/techniques..but one shouldn't start taking the jargons seriously!
positive,@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA
positive,taking a shower 
positive,"@Hail_Mary_Jane They banned me so I can't help you myself, hopefully others will "
positive,"believes i'm a twitter-whore. (twitterers Anonymous), T.A meetings here i come "
positive,"@chamillionaire naw naw fuck that son, fuck that, u best respond to every tweet and twit u fuckin get! fuck the studio! fuck your life! "
positive,"@MiltyKiss what are the theme songs for each, again? All I know is DBSK's Rising Sun is in it! "
positive,"OK, that was good. Totally grooves with a lot of the mythos in the original. &quot;There are those who believe life here began out there...&quot; "
positive,"@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all "
positive,@ColorBakery http://twurl.cc/qs4 Try this page 
positive,@camillejaiden I saw that 
positive,@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.
positive,@NileyJemiLover Your Welcome Bestie Whats Up Hunz? 
positive,done with &quot;The Hills&quot;......have the flu....I think? But I need a smoke. LOL. 
positive,@christy8_77 and just when did you arrive? hiya girlie 
positive,/nickserv register izon 123456 xxx@gmail.com  re: http://ff.im/1XVdh
positive,GOOD NITE EVERBODY I HAD A LONG DAY AND DID A PROJECT NOW IT IS FINALLY TIME TO GET SOME REST PEACE 
positive,@marlycat  :o do i have 2 say hey to continue been followed?!  ily 
