sentiment,text
positive,Easy Rider till I fall asleep 
positive,"@miketomalaris I'm very, very, very excited about the live broadcast of Paris-Roubaix. "
positive,"just had a real good moment. i missssssssss him so much, "
positive,@belliestobabies I have two too. I just don't know how people survive winter without jungle gyms at home 
positive,@jaredleto Just started to work. But it's the last one before holidayholiday!! 
positive,Watchin Greek then off to Knighty Knight!! 
positive,i am working on my media room design and i love love love my client profile 
positive,@Greeks05 its pretty lame..hahaha but yay i get to stalk your sexy ass on here now 
positive,"@Lou911 Aww, thanks "
positive,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!
positive,thinking and planning 
positive,"Good enough.. time to go sleep off whatever I can, be happier tomorrow ? here's Hopin.. go check my Fb. for what is in store for me now. "
positive,"@missvic what do you mean, I do those things now and I'm OLD! "
positive,@jimmyeatworld been listening to that all morning  http://www.deezer.com/track/885843
positive,@UrbanThai  and you have me to thank for that 
positive,"@PamFR Thanks Pam... glad you enjoyed it. Yes, life is short, it's *now*. No need to struggle... just make better choices every day. "
positive,"@JonathanRKnight hmm you have a lot to say tonight! That's great!  Of course, here I am up late reading it. haha"
positive,"@guykawasaki congrats on 100,000 followers. Wow almost 4 times of what I have "
positive,@LarryCarroll ARE WE GOING TO BE GETTING ANY NM UPDATES THIS TIME AROUND? I'm not really screaming. Just wondering. Thanks! 
positive,@suitelifeofkell that's freakin' cooool   i love twitter .haha
positive,@I3renda maybe. there's nothing wrong with being caring. but try not to care too much. 
positive,why does Brissa not even know she has a twitter? -Lauren 
positive,@jbrotherlove I thought it was a great love story 
positive,"@enbaldarlingg No, that's just the mirror you're looking in. "
positive,@amandahesser thanks!  i couldn't have done it without you  
positive,"wow that was neat, thanks God! OVERITNOW&lt;3  i apologize for sharing my spiritual moment with the general public of Twitter "
positive,... 31 days until I leave for Ontario!! 
positive,Just spoke with my fam in #Japan via #Skype! Love to see my little 16-mo-old nephew growing! 
positive,@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser 
positive,@KaciMaureen holy laundry woman! 
positive,"@iamdiddy I hate it too, but I just got back from the trainer. Go! "
positive,@markhoppus lol youï¿½re so fucking funny 
positive,"working on setting up my ipod touch, which as of today is officially mine!! "
positive,@nikhilnarayanan saw the tvc yesterday.. worked for me 
positive,Jon could totally say Mannies and Peddies and I would shut my fat face about it.  
positive,"@magopus Hahaha! Well if they ever run out of ideas, I'm nominating you to come up with some good ones. "
positive,A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always. 
positive,"@hopeinhell One usually follows the other, no? "
positive,"@special72 Thanks, Special 72!  "
positive,"Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak "
positive,"Shoot For The Moon! Even if you miss, you'll land among the stars. "
positive,"@JohnHays hmm, that I don't agree with entirely because I am most creative &amp; vibrant @ night for some reason...but I need 2 sleep too "
positive,@izzakizza nada just tryna holla holla.   hows the mixtape coming up?
positive,@aussie_ali  yep it makes it so much easier to get points across in 140 
positive,"@snarkattack  The freezer-worthy @amoir has already given it her scholarly attention, but I suppose another set of eyes could hurt not."
positive,http://twitpic.com/2y2jf - my cupcakes 
positive,"@purrplexa And its a wonderful thing!  I'm all in favor of using the entire English language (shit, I use #expletives too, I think) "
positive,@mynameisgerard haha! i'm not saying u should try it.. but maybe u should 
positive,"back from school, long walk! its flippin cold outside  2 days ago it was sunny, next day raining, and today snowing!"
positive,@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits 
positive,"@JonathanRKnight : agreed. internet? random. but i like random. watched dirty dancing, great movie, i thought of your song..  nighty night"
positive,@blooms5887 Just use Tweetdeck and you can update facebook and twitter at the same time 
positive,"@firestoned - Dude, stars are always awesome.    Surprised to see you tweeting."
positive,@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night  
positive,amazing night with llama and malcolm and megan&lt;---fuck the theatre! 
positive,@kayotae Just had a martini myself. 
positive,city all day soo happy to be home. school in the morning 
positive,My spring break= watching moviess all day everyday for a week 
positive,@PushPlayNICK &quot;Grandpa wants an ice chest and some beef.&quot;  George Lopez rulesss!
positive,@KatiePorrello thank you Katie! heading to the club as we speak! you have yourself a stellar night as well... take it easy homey!! 
positive,"http://www.youtube.com/watch?v=cLe9pJSRas0 Where have all the flowers gone, Peter Paul &amp; Mary  My fav, def."
positive,shhhhhhhhhh....time to watch the Hills. 
positive,"since posting the 2 new photos on my website with the kids my hit count went up...way, way, way up. love to china for 5,000 views alone. "
positive,@JonathanRKnight Oh its real Jon!  We all r so excited that u and the guys came back 4 us.  We appreciate all you put out there!  
positive,@LonelyBob Thank you! Am at home pretty much everywhere. Provided I have broadband ...kiddin' 
positive,Callin it a night! I always have the best sleep after a good workout!! 
positive,@Infinitarchitek Feels pretty good doesn't it? 
positive,@stee322 but you did go to hash bash anyway.. 
positive,"@loltothepower correction, i GOT a badass fringe. "
positive,"@procoder hmmm, sure sure  so what r u upto ? hows the day for u?"
positive,@ninasplayground I agree.  My kids got &quot;Who am I&quot; 4 Christmas. It's bn fun but I caught my 4 yrold cheating by looking at reflection in TV
positive,My hair is blue. 
positive,@wendy_bowser Thank you for the kind words!  I appreciate it.  Have a great night 
positive,stressing over this math test...uhhh....2 days till spring break!!!! 
positive,"@MintCool uh, because we really need each other, plus, you'd be my designated driver on PCH "
positive,@EMPRESSYEN WHATCHA CHUCKLIN BOUT MS.YEN 
positive,@ijustine the gym is an awesome place! work it out 
positive,@augustography hmmm think we need to get you climbing up hills .. you'll be really sining then 
positive,Just won 20$ on unc game 
positive,Really tired. Going to prepare for bed. G'night! 
positive,@keyannaaa the new story of your life will include magic fountain with me 
positive,"Im getting nervous that this trip tomorrow may be a little boring. Haha oh well, i always have my trusty ipod and my books of course  lol"
positive,should be going to bed... maybe i'll do that... but i'm thinking I'll put on Anastasia on my laptop as i fall asleep 
positive,@ijustine http://twitpic.com/1ff65 - I love ur top 
positive,"still buzzing from SIETAR... thanks to @pattidigh for pushing the old boundaries - boy, someone could make money off a twitter manual... "
positive,"@yoshigi I have terrible back and neck aches too... Get a good chair, that will help.  I am waiting for my &quot;SWOPPER&quot; to arrive. "
positive,"@juneaurock Hellz yeah, definitely downloading. Thanks "
positive,http://twitpic.com/2y2jz - we are so stinkin cute 
positive,@Lyndeeezy hahah not yet! but soon. very soon 
positive,"Very happy with my new blog design - nice to see recent post and popular posts listed together, and it looks great! "
positive,@michaelgrainger we have much more than that in common my friend!! 
positive,@ben_mayer better be. I don't wanna have to come find u and save the dog. But I would!  I'm all 4 the animals . Call off the twit police
positive,"@klaris nilagyan mo ng knorr seasoning mix ulit ung pancakes mo?! hehehe. teka, heaven and eggs ba to? "
positive,@Westneyrhindxx hello westney  what are you doing ?? x
positive,@WhereisKevinn well my night seems pretty boring in comparison to the strokes you've experienced tonight 
positive,@jephjacques I love the way you draw giraffe eyelashes. 
positive,@SwitchItNow ahhh shiner Bock in Austin YES! thanks for the Twitter @reply so I can relive too 
positive,@holytshirt Glad to read it! 
positive,spent the evening outside in the beautiful warm weather. finally feels like spring 
positive,pullin an all nighter wit my bffl madison 
positive,@AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels! 
positive,"I don't know why I still find this hilarious after hearing it like 200 times in a row, but I doooo  ? http://blip.fm/~3x8ok"
positive,@thenub you are too 
positive,@jimmycarr that big oaf can play piano? 
positive,Bryon is my tea bitch 
positive,"@mattbraga Oh, they can stay. You on the other hand... "
positive,I am gonna help my mom get a twitter 
positive,@lavsmohan...... Yup!! saw the entire match....reached office late.. 
positive,"going to bed. My bb isn't working &amp; I'm bored.  Night all. Love me harder tomorrow, than you did today. Peace, Prayers, &amp; Blessings."
positive,@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon 
positive,"India wins a test series in New Zealand after 41 years! If it wasnt for rain on the final day, India would have won the third test too "
positive,@ashvala Was driving in Old madras road on my bike!! There is no concept called parking on the side 
positive,@upstatement can I apply to be in your class too? 
positive,is reading manga  http://plurk.com/p/mzp1e
positive,@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.
positive,@Adri_Mane ROflmao... niqqa please. you ackin' a fool now. 
positive,@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8 
positive,"@vjl also, your website seems to be down, FYI. pity, I wanted to check it out  sure you knew that though."
positive,@LindzNicole so let's make it right! 
positive,"@Lexi_83 We.... went professional in October 2008, we've just not update any of our websites or anything until yesterday "
positive,@rhonda_brown thanks for the tip on Sam's Club! 
positive,@KourtneyKardash yep Mornings are the Best! nighttime is chill time 
positive,@pocketfulofme yay!!! hehe TWINS 
positive,@jolilore Thank you 
positive,"&quot;City of Ember&quot; was AWESOME!!! SO have to finish the book and read the next one (ones?) now.  Time for bed possibly? Who knows, really. XD"
positive,"OMG, I would have died!!! actually no, I take that back...I keep an updated version on my X:drive so it's all good "
positive,@trugiaz You and i mate! 
positive, just watched the movie Wanted... it was pretty darn good.
positive,just got home from Neil's. watched Nick &amp; Nora's Playlist... pretty funny  
positive,"@theexclamation ah yes, twitter seems to be the perfect venue for whining and wasting time.  now that's my idea of fun "
positive,@donniewahlberg hell yeah! there's the effin man! 
positive,@roshnimo Dont be lazy............try a few out.... tools are to make life easy for lazy people 
positive,"@aiduong Oh goodness, I didn't know you could message friends on here! Hello Ai "
positive,Thinks everyone needs to go buy Tina Parol's song Who's Got Your Money on iTunes ... NOW! 
positive,can't wait for vegas 
positive,@theDebbyRyan Hey Debby 
positive,One sixty six in bowling. Holy shit lol 
positive,"dear dbq, you were a pain in the asssss. i'm glad i'm DONE with you! "
positive,and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are)
positive,"@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great, thanks. How about you? "
positive,"has discovered that she loves easter crafts, eggs, hot cross buns... feel like watching the prince of egypt to aid my easter meditations "
positive,"Didn't get my nap before, thinking I really need one now. Be back later, twitterpeeps. "
positive,Trying to figure out a way to pay it forward 
positive,oh oh oh!!! gonna go buy Twilight on DVD today  I have to extend my overdraft for the 2nd time in as many weeks so I may aswell!!
positive,my very first twitter  awww
positive,@SimonBotes glad you like 
positive,"@lightblue_82 woo, you won't regret it. "
positive,@theaptour thanks so much 
positive, Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554
positive,@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs 
positive,@lolly2420 this is nuts! thanks  I am dying over heah!
positive,"@markhoppus hey mark, i want to know if the song &quot;Life's So Boring&quot; is really blink 182 , please tell me  doubt been on my head for years"
positive,"@Kelly_N_Va by Jordan, I think he's got it!  "
positive,"up and running, London calling "
positive,"What A Day  I Just Loved It. Sun, Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx"
positive,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon 
positive,"Sleeeeeeeeeep, then an interview tomorrow! Wish me luck "
positive,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
positive,@lauredhel I just friended you on LJ 
positive,eating ice cream to reduce the heat 
positive,wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;
positive,@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly 
positive,"must sleep, big day tomorrow. two tests AND class registration for next sem. ahh! goodnight, twitterers "
positive,"@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well, tragic "
positive,@thornbek Erin Esurance is so hot. Carry on 
positive,@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.
positive,the cars in Fast and Furious get me excited 
positive,@comeagainjen Jennifer 
positive,@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!
positive,"It's been a while since i have watched the Cosby Show, i forgot how funny it was  BUT CAN'T SLEEP THOUGH grrrrr"
positive,"@landrew Hehe, thanks   Was going for the incendiary headline this time "
positive,@honeytech Happy Morning! 
positive,"@SashaKane Um, my kids get up at 5am &amp; need their breakfasts cooked, you ready? "
positive,@saad_83 I wasn't late  I was right on time
positive,@myk14 Thanks buddy *high fives* hehe 
positive,@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing 
positive,"@cityrat59 lol! you counted 15 times! Yeah, it was a drag today...wasn't sure if my tweets were going out. seems to behave now though "
positive,@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA 
positive,@reesh heyyyyyy want to hook it up!! lol 
positive,Saddle Ranch Comedy night. Then back to the boy's house 
positive,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
positive,@xShorty4Lifex white!! 
positive,"@thesouthernstar haha... sarapan aja belum kok, udah disamperin sama client di rumah...  "
positive,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl 
positive,"@lapcat Need to send 'em to my accountant tomorrow. Oddly, I wasn't even referring to my taxes. Those are supporting evidence, though. "
positive,"@mmcallen Sigh, wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already, she said it was great... "
positive,had a wonderful Portland evening! Thanks Carrie 
positive,6:37 in the morning and haven't been sleep   YAY!
positive,Headed off to Wal*Mart for more boxes. Uber excited 
positive,@axisportals scowls are a lot more temporary than adulthood 
positive,I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. 
positive,@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You
positive,Got an inspiration -&gt; dyeing my hair! 
positive,just  created this account...looking around 
positive,@amyg0716 I'm gunnna do both of those things 
positive,"http://twitpic.com/2y2tq - So far, it is interesting. "
positive,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
positive,"@craigsutton     that's a long-time, good for you!   "
positive,(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow 
positive,"@mehulbhuva Good luck, and let me know how it goes! "
positive,"@tayswift Congrats from Peru! You were/are amazing! i was speechless,thank u so much! come here someday plz, ill wait forever seriously! "
positive,@rogieking Congrats on the newborn! Our first is due in June 
positive,Dodgers beat the Padres  Go Blue!
positive,@jbruin lol esp when your updates hit my phone... 
positive,@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!
positive,"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!"
positive,@vuittonretarded  awww. Is there anything i can do 
positive,But I do not mind.  Goodnight
positive,@mistressathenax oh lets let it be a surprise. 
positive,Proud future member of the R.B. 
positive,@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! 
positive,Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! 
positive,@web20classroom Fabulous post about WordAhead!  And overall loved your blog.
positive,Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! 
positive,@KendallMassey @jclayville rocks. But don't tell her I said that 
positive,"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? "
positive,"just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)"
positive,@Tiandrance 
positive,@yoavsegal Morning 
positive,finally back on twitter 
positive,God sho love him some me  feeling really really blessed tonight++++++
positive,@adamdexter i can't wait to see you buddy 
positive,@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year 
positive,there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html
positive,"@chazdrums if i know how to do something, and have time... Its so easy to answer "
positive,"Wow, the house looks so different...AND OH MY GOD MY DOGGIES "
positive,ahhh loved this sunny day....I am working a good sun burn on my nose 
positive,@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too 
positive,@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility
positive,@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! 
positive,Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  
positive,@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true 
positive,"Ahh, the tedium of fixing broken file links in Inventor.  Good times.  "
positive,@theDebbyRyan  where!!?!? 
positive,@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. 
positive,Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers 
positive,I'm officially going to bed! Goodnight 
positive,I now have painting clothes!   
positive,@msaleem LOL not yet my brutha from anotha mutha 
positive,ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!
positive,@JonathanRKnight you close your eyes and pick one and hit reply. 
positive,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
positive,"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??"
positive,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
positive,Loves the German bakeries in Sydney. Together with my imported honey it feels like home 
positive,I'm an uncle now! 
positive,@katiehayes415 Levon...couldn't have said it better my self.  
positive,"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. "
positive,@DolfinFan  Our picnic will be fabulous!
positive,@DaveJMatthews Welcome back to NYC! 
positive,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!
positive,@corinmcblide oh ok then i am gonna go and buy one for when i come up there 
positive,tafe quiz then PHOTOSHOOT with my sezdawg 
positive,@berofx: good luck with your challenge 
positive,oh oh found some clothes!!  And i love em xD
positive,Rocking out to No Doubt and gonna start up some more Neverwinter Nights 
positive,"@kameelahwrites phew! all that hair, gyal! "
positive,keepin it real.  
positive,&lt;------ Branded 
positive,"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
positive,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. 
positive,@momentbymoment1 - I'm sure you and your site will! 
positive,@JonathanRKnight Good luck with the cruise!! Your gonna need it! 
positive,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!"
positive,"@milagro88 Hi there, Cel.  How are you doing today?"
positive,"@Chubbx Goooooood morning, Chubbx  how are you today?"
positive,@BrittyDS Don't blame me.  I just like good things. ;)
positive,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?
positive,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*
positive,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it "
positive,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that."
positive,is now using windows and tweetdeck... temporarily... 
positive,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/
positive,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray "
positive,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want 
positive,@mars2thestars here it is  http://tinyurl.com/hecklerxyz
positive,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
positive,Your Following for a Reason.....  www.facesbyrozzj.com
positive,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. "
positive,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! "
positive,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.
positive,If you are at #Paragon please vote my work!  LOL
positive,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! 
positive,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? 
positive,@TheRudeTypist Need an invite to hunch? 
positive,@JonathanRKnight Thought you were a Mac 
positive,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. 
positive,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends "
positive,@ManyaS 
positive,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! 
positive,Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol 
positive,"will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. "
positive,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... "
positive,@dfizzy Hey There ! How are you today? 
positive,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty "
positive,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up 
positive,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; 
positive,Megan is hanging out 
positive,Going to bed and then up early to prep for an interview in Cleveland tomorrow 
positive,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs
positive,That was sick. Soma rocks. 
positive,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..
positive,@victoriaerin HEYYYYYYYYYYY YOU 
positive,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace "
positive,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?
positive,on my psp browser for the first time in over a year 
positive,@aparajuli good luck to you 
positive,Is glad the Angels won their first game of the season. 
positive,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success 
positive,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1
positive,@mattimassacre nice  yeah so wish I could afford those things
positive,@loic I want to see that too! But it'll take so long to get 800 friends.. 
positive,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. 
positive,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? "
positive,Studying with friends!  that's my update
positive,@piercethevic im glad everythings going good for you guys 
positive,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! "
positive,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. "
positive,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? 
positive,ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc
positive,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
positive,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
positive,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. "
positive,@nerdist  That photo IS Vegas 
positive,@elissakim  yeah!  opening day too!
positive,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
positive,@fmsQuatro the A's are my AL team 
positive,had a really good day    off to do some shoppping
positive,@kamy775 ok..I did it...hope it works now 
positive,@amp451 good night  sweet dreamz
positive,@i140 I hope that Scentsational doesn't get dissed 
positive,will invite people to twitter. 
positive,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news 
positive,@cookrn woohoo!  yeah that day i was rockin it hard core  
positive,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  "
positive,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah 
positive,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. "
positive,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result "
positive,@larryczerwonka Exactly!! 
positive,i wonder how long i can stay up until i pass out and wake up again at 6 
positive,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! 
positive,@Jonathanrknight so good knight and sleep well.  I know I will now!! 
positive,exhausted! but glad i got to see UNC become national champs!  
positive,Centrelink wasnt as bad as I thought it was going to be !!!! 
positive,@davesjessica wouldn't want you any other way! 
positive,Is hella excited cuz the Italian is here 
positive,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram "
positive,"It was quick, but exhausting. 1 day @ a time "
positive,Jasmine and Bohdi are here for the holidays!! 
positive,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?
positive,going outside to jump on my trampoine  WOOOT!
positive,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates 
positive,"@HuntersMama1985 LOL, I was thinking the same thing "
positive,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  "
positive,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! 
positive,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
positive,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?"
positive,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming "
positive,"@ma_shinka go on, Mary's listening "
positive,@TheAshBall 
positive,nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
positive,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
positive,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
positive,"new jersey, here i come "
positive,on facebook 
positive,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
positive,@Croconaw goodnight 
positive,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! "
positive,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!
positive,BOOM BOOM POW-oops 
positive,The Super Red Diva !!!  Stupid University 
positive,This latest episode of NewNowNext is like full of awesome! 
positive,"When you just want things to end, remember to have faith because one day, it's all going to be alright "
positive,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
positive,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
positive,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun."
positive,Artistic affirmation from a drunk lady was kinda just what I needed! 
positive,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow 
positive,"A je kakï¿½en rip od Trenutek resnice? Link, link, link "
positive,Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry 
positive,tweeting from my brand new Sony PSP... just because I CAN!!  
positive,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
positive,"well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone "
positive,@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! 
positive,@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
positive,"juggernaut, dr. doom, magneto, &amp; xavier!  ahahah today was a good day n__n"
positive,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
positive, aww dont make me blush!
positive,trying to figure this thing out 
positive,watching &quot;The Princess Bride&quot; I want a Wesley!!! 
positive,@lisaholmes you can buy my fiances duplex in Terwillegar 
positive,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
positive,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx
positive,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao
